/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_51.jpeg,겋
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_52.jpeg,게
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_53.jpeg,겐
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_54.jpeg,겔
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_55.jpeg,겜
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_56.jpeg,겝
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_57.jpeg,겟
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_58.jpeg,겠
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_59.jpeg,겡
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_60.jpeg,겨
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_61.jpeg,격
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_62.jpeg,겪
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_63.jpeg,견
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_64.jpeg,겯
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_65.jpeg,결
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_66.jpeg,겸
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_67.jpeg,겹
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_68.jpeg,겻
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_69.jpeg,겼
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_70.jpeg,경
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_71.jpeg,곁
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_72.jpeg,계
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_73.jpeg,곈
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_74.jpeg,곌
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_75.jpeg,곕
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_76.jpeg,곗
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_77.jpeg,고
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_78.jpeg,곡
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_79.jpeg,곤
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_80.jpeg,곧
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_81.jpeg,골
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_82.jpeg,곪
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_83.jpeg,곬
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_84.jpeg,곯
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_85.jpeg,곰
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_86.jpeg,곱
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_87.jpeg,곳
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_88.jpeg,공
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_89.jpeg,곶
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_90.jpeg,과
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_91.jpeg,곽
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_92.jpeg,관
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_93.jpeg,괄
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_94.jpeg,괆
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_95.jpeg,괌
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_96.jpeg,괍
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_97.jpeg,괏
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_98.jpeg,광
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_99.jpeg,괘
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_100.jpeg,괜
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_101.jpeg,괠
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_102.jpeg,괩
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_103.jpeg,괬
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_104.jpeg,괭
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_105.jpeg,괴
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_106.jpeg,괵
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_107.jpeg,괸
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_108.jpeg,괼
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_109.jpeg,굄
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_110.jpeg,굅
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_111.jpeg,굇
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_112.jpeg,굉
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_113.jpeg,교
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_114.jpeg,굔
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_115.jpeg,굘
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_116.jpeg,굡
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_117.jpeg,굣
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_118.jpeg,구
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_119.jpeg,국
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_120.jpeg,군
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_121.jpeg,굳
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_122.jpeg,굴
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_123.jpeg,굵
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_124.jpeg,굶
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_125.jpeg,굻
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_126.jpeg,굼
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_127.jpeg,굽
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_128.jpeg,굿
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_129.jpeg,궁
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_130.jpeg,궂
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_131.jpeg,궈
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_132.jpeg,궉
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_133.jpeg,권
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_134.jpeg,궐
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_135.jpeg,궜
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_136.jpeg,궝
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_137.jpeg,궤
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_138.jpeg,궷
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_139.jpeg,귀
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_140.jpeg,귁
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_141.jpeg,귄
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_142.jpeg,귈
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_143.jpeg,귐
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_144.jpeg,귑
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_145.jpeg,귓
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_146.jpeg,규
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_147.jpeg,균
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_148.jpeg,귤
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_149.jpeg,그
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_150.jpeg,극
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_151.jpeg,근
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_152.jpeg,귿
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_153.jpeg,글
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_154.jpeg,긁
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_155.jpeg,금
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_156.jpeg,급
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_157.jpeg,긋
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_158.jpeg,긍
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_159.jpeg,긔
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_160.jpeg,기
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_161.jpeg,긱
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_162.jpeg,긴
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_163.jpeg,긷
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_164.jpeg,길
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_165.jpeg,긺
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_166.jpeg,김
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_167.jpeg,깁
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_168.jpeg,깃
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_169.jpeg,깅
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_170.jpeg,깆
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_171.jpeg,깊
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_172.jpeg,까
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_173.jpeg,깍
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_174.jpeg,깎
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_175.jpeg,깐
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_176.jpeg,깔
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_177.jpeg,깖
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_178.jpeg,깜
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_179.jpeg,깝
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_180.jpeg,깟
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_181.jpeg,깠
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_182.jpeg,깡
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_183.jpeg,깥
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_184.jpeg,깨
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_185.jpeg,깩
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_186.jpeg,깬
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_187.jpeg,깰
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_188.jpeg,깸
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_189.jpeg,깹
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_190.jpeg,깻
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_191.jpeg,깼
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_192.jpeg,깽
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_193.jpeg,꺄
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_194.jpeg,꺅
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_195.jpeg,꺌
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_196.jpeg,꺼
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_197.jpeg,꺽
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_198.jpeg,꺾
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_199.jpeg,껀
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_200.jpeg,껄
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_201.jpeg,껌
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_202.jpeg,껍
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_203.jpeg,껏
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_204.jpeg,껐
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_205.jpeg,껑
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_206.jpeg,께
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_207.jpeg,껙
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_208.jpeg,껜
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_209.jpeg,껨
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_210.jpeg,껫
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_211.jpeg,껭
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_212.jpeg,껴
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_213.jpeg,껸
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_214.jpeg,껼
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_215.jpeg,꼇
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_216.jpeg,꼈
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_217.jpeg,꼍
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_218.jpeg,꼐
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_219.jpeg,꼬
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_220.jpeg,꼭
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_221.jpeg,꼰
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_222.jpeg,꼲
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_223.jpeg,꼴
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_224.jpeg,꼼
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_225.jpeg,꼽
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_226.jpeg,꼿
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_227.jpeg,꽁
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_228.jpeg,꽂
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_229.jpeg,꽃
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_230.jpeg,꽈
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_231.jpeg,꽉
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_232.jpeg,꽐
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_233.jpeg,꽜
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_234.jpeg,꽝
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_235.jpeg,꽤
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_236.jpeg,꽥
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_237.jpeg,꽹
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_238.jpeg,꾀
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_239.jpeg,꾄
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_240.jpeg,꾈
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_241.jpeg,꾐
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_242.jpeg,꾑
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_243.jpeg,꾕
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_244.jpeg,꾜
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_245.jpeg,꾸
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_246.jpeg,꾹
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_247.jpeg,꾼
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_248.jpeg,꿀
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_249.jpeg,꿇
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_250.jpeg,꿈
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_251.jpeg,꿉
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_252.jpeg,꿋
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_253.jpeg,꿍
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_254.jpeg,꿎
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_255.jpeg,꿔
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_256.jpeg,꿜
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_257.jpeg,꿨
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_258.jpeg,꿩
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_259.jpeg,꿰
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_260.jpeg,꿱
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_261.jpeg,꿴
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_262.jpeg,꿸
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_263.jpeg,뀀
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_264.jpeg,뀁
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_265.jpeg,뀄
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_266.jpeg,뀌
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_267.jpeg,뀐
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_268.jpeg,뀔
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_269.jpeg,뀜
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_270.jpeg,뀝
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_271.jpeg,뀨
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_272.jpeg,끄
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_273.jpeg,끅
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_274.jpeg,끈
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_275.jpeg,끊
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_276.jpeg,끌
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_277.jpeg,끎
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_278.jpeg,끓
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_279.jpeg,끔
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_280.jpeg,끕
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_281.jpeg,끗
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_282.jpeg,끙
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_283.jpeg,끝
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_284.jpeg,끼
/Users/patrick/Desktop/HangulRecognition/tools/../image-data/hangul-images/hangul_285.jpeg,끽
